笔记id,作品类型,作者,发布时间,喜欢,收藏,评论,详情,标题,笔记链接,作者地址,图片链接
6879f7f6000000000b01feb0,note,薄荷晨光,07-18,186,77,143,,肺癌从发现到去世仅两个月,https://www.xiaohongshu.com/explore/6879f7f6000000000b01feb0?xsec_token=ABfVsmxy_TfFjycZAmx9s0tadECYC3Tl-kzQBfIA2tal8=&xsec_source=pc_search&source=unknown,IP属地：浙江,http://sns-webpic-qc.xhscdn.com/202508111400/fe25f60c8f491b5f81d14dcdb757a1dc/1040g00831k2pn2blig2g5oipoqh40tmku14fdfo!nc_n_webp_mw_1
6843b98c000000000c03a72b,note,周桃可可,06-07,182,141,612,,每天以泪洗面 人生好没有意义,https://www.xiaohongshu.com/explore/6843b98c000000000c03a72b?xsec_token=ABn4XyU-oAyfIwenREqdMSS4Tn6bd5uLS3f35ginuYipE=&xsec_source=pc_search&source=unknown,IP属地：上海,http://sns-webpic-qc.xhscdn.com/202508111400/9ec803d2f49dd8dc54a573f20ff254fb/1040g00831idqkk1nge005nfi0to085euotdu7lo!nc_n_webp_mw_1
686405ad0000000012017f0a,note,WYL,07-01,180,142,444,,,https://www.xiaohongshu.com/explore/686405ad0000000012017f0a?xsec_token=ABrEVlUh72Se8lSS0w5gM7NiJMz1_gdN4G7qbP-1Q6na4=&xsec_source=pc_search&source=unknown,IP属地：河南,http://sns-webpic-qc.xhscdn.com/202508111400/bfcbe734bc3cff21d77ea8c5de46db27/1040g2sg31jdbguab2g605ne6apb080m2i5q5cv0!nc_n_webp_mw_1
6871e001000000001202e90f,note,陪妈妈的抗癌日记,07-12,184,197,18,,给刚确诊肺癌的友友们一些实用的建议[赞R][,https://www.xiaohongshu.com/explore/6871e001000000001202e90f?xsec_token=AB7ufk9w9tAxyf0cKzpYJRuAyhRx6LZPteEvc_18oGDLY=&xsec_source=pc_search&source=unknown,IP属地：天津,http://sns-webpic-qc.xhscdn.com/202508111400/5b41e61972b8ad4c024bf07205979465/1040g2sg31jqsopa4j2og5oslh4ua3385jf2ltio!nc_n_webp_mw_1
6804f8fb000000001c02a61b,note,小红薯65C42857,04-20,177,119,705,,,https://www.xiaohongshu.com/explore/6804f8fb000000001c02a61b?xsec_token=ABZlSu1W_qjdiTxC9hPIk6NlY_HwsSP5uoDcyTZdL_eUw=&xsec_source=pc_search&source=unknown,IP属地：山西,http://sns-webpic-qc.xhscdn.com/202508111400/62567325ef04ca8a60047420d74e828d/notes_pre_post/1040g3k831gghgagdj8d05pe37ockbep9ohoupuo!nc_n_webp_mw_1
67f61e93000000001d01a504,note,影优劲优,04-09,174,93,580,,,https://www.xiaohongshu.com/explore/67f61e93000000001d01a504?xsec_token=ABKBubllA-kAN50wrXyKMvPHkFtw9NftdC_UIuZyvZGdU=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111400/ef3b1d30a97e95dd729891a8003d9bf9/1040g2sg31g21f8bug6605pteqkkj97pgek0puj8!nc_n_webp_mw_1
680a24c5000000001d02db80,note,zhou向阳199101,04-24,174,90,403,,,https://www.xiaohongshu.com/explore/680a24c5000000001d02db80?xsec_token=ABbgzMiOory-0xtbIO6qC0lCDbF_j0WKgj8kTHJEUxUFg=&xsec_source=pc_search&source=unknown,IP属地：江苏,"http://sns-webpic-qc.xhscdn.com/202508111400/18b3c6941de84d09849e0549f5a9946a/1040g00831glj2aibjq0g5nnch94g8d1dpdu291o!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111400/e3c19fd8f49c8cc049f3aa1c7ded511e/1040g00831glj2aibjq105nnch94g8d1d4hfr78o!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111400/d3f7ea3cfa403a753b3cf71fce7d5834/1040g00831glj2aibjq2g5nnch94g8d1dmr80ono!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111400/99a3390b91185796fafb52b43edebef6/1040g00831glj2aibjq1g5nnch94g8d1d5e4qe7o!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111400/c8de6f51d7a141776438187a0c2bbbc2/1040g00831glj2aibjq205nnch94g8d1dam662io!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111400/ccc4d22ff6cce8c3f1790cc29f45f979/1040g00831glj2aibjq305nnch94g8d1diidkglg!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111400/16a369c2315365afb79f6357bf13a5ef/1040g00831glj2aibjq005nnch94g8d1d43a05t0!nc_n_webp_mw_1"
681b238800000000230032a7,note,雾寻风,05-07,172,144,586,,,https://www.xiaohongshu.com/explore/681b238800000000230032a7?xsec_token=ABeNiTJMD4zXdUA__NVMtUZ3caGiR_orks4G-LW9J3GhY=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111400/67cc1071031e1810ba39dcad8d8d2800/1040g2sg31h4tp6jk34j05pmeo9tnedri0d05r90!nc_n_webp_mw_1
67f5c73c0000000009017d94,note,小红薯6741F1E5,04-09,171,87,847,,老公患癌，我想离婚可以吗,https://www.xiaohongshu.com/explore/67f5c73c0000000009017d94?xsec_token=ABPN7NjxrSGbiGr1Thz9rVOtLTAGnWSVuD8GoxTwGBohc=&xsec_source=pc_search&source=unknown,IP属地：四川,http://sns-webpic-qc.xhscdn.com/202508111400/ca0f4209219aa848f18f23664aae0530/1040g2sg31g1mq2hagicg5pq1egq7dj446le9vc8!nc_n_webp_mw_1
6831c097000000000c039c8d,note,小小小小花,05-24,169,75,654,,有没有和我一样的独生子女🌧️抱团取暖。,https://www.xiaohongshu.com/explore/6831c097000000000c039c8d?xsec_token=AB3oiVrVtENVWWqWLGG7bjLOVqQe4phpRIy_DRbIXaC1Q=&xsec_source=pc_search&source=unknown,IP属地：天津,http://sns-webpic-qc.xhscdn.com/202508111400/49f87b8c37d23f827dceba04168069ba/notes_pre_post/1040g3k031hs8dnv63u0049l6dkkj6cuh4vjse3g!nc_n_webp_mw_1
685ba3a0000000002001b8b1,note,菜头粿🌟,06-25,148,191,225,,,https://www.xiaohongshu.com/explore/685ba3a0000000002001b8b1?xsec_token=ABGem5plta9jTPFa5T_tHWNqg5GyEZRimrDhMFxXfsauA=&xsec_source=pc_search&source=unknown,IP属地：广东,"http://sns-webpic-qc.xhscdn.com/202508111401/d7bfed5b95e5478f1bca3aacda777792/1040g00831j55uvj7io005pmeoauneev4tb6l888!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/cdee856363cde6076b58e8993592cbb3/1040g00831j55uvj7io0g5pmeoauneev44jd6vk8!nc_n_webp_mw_1"
67c304b20000000029034759,note,陪父抗癌（成功就改名),03-01,145,153,134,,天塌了！只有新农合的父亲是直肠癌，怎么办,https://www.xiaohongshu.com/explore/67c304b20000000029034759?xsec_token=ABhKSlIFukVX3qXYOg-dadwsniWFfM_BHKPGX8c-MhrY8=&xsec_source=pc_search&source=unknown,IP属地：湖南,http://sns-webpic-qc.xhscdn.com/202508111401/c4c77eaff4b7fe61bb8e97389375cb49/spectrum/1040g34o31eg4d5040e005o3n1adg8ttgp7g9kk8!nc_n_webp_mw_1
67dc26a5000000001203e702,note,cookie 🍪,03-20,144,10,88,,帮,https://www.xiaohongshu.com/explore/67dc26a5000000001203e702?xsec_token=ABCQtDCqE_2QmrKDxljEZQgtI07nkRX4jX-_Cfpd9d-vU=&xsec_source=pc_search&source=unknown,IP属地：浙江,"http://sns-webpic-qc.xhscdn.com/202508111401/27fdf0c3f07609a04fd7b0f097b3ba17/1040g00831f8lunkl6e005oi3slnk0kld0pcmss0!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/b7f782cc3306abbfcc35e4e40ebcabde/1040g00831f8lunkl6e0g5oi3slnk0klddhjd358!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/3a20128f270966c77079cd57808b2dbf/1040g00831f8lunkl6e105oi3slnk0kldrfkjoi8!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/e006e7eda2de92f606d33495240ad867/1040g00831f8lunkl6e1g5oi3slnk0kldeteb830!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/c3478ffbb251e096987eb7a5221cb370/1040g00831f8lunkl6e205oi3slnk0kldfjpm1q0!nc_n_webp_mw_1"
682075c6000000000f03854f,note,不是橘子,06-06,142,60,1117,,,https://www.xiaohongshu.com/explore/682075c6000000000f03854f?xsec_token=ABTi2752gKbm1TEEPcqrdFEawzlB2EdeDWWttEpRNjRPY=&xsec_source=pc_search&source=unknown,IP属地：辽宁,http://sns-webpic-qc.xhscdn.com/202508111401/118028ee5c5663186b67cac65a6286fe/1040g2sg31hbcipb8joe05op55c0ovp68vhr87s0!nc_n_webp_mw_1
688794ed000000002400a0c6,note,Lillian,07-28,142,58,464,,怎么办啊我妈得了肝癌,https://www.xiaohongshu.com/explore/688794ed000000002400a0c6?xsec_token=ABTpxtng31sYHmAUKmF9oDUJNCgzy0poBd0f1ieBvlofw=&xsec_source=pc_search&source=unknown,IP属地：浙江,"http://sns-webpic-qc.xhscdn.com/202508111401/a4434cdd30c0f989b088f8313f386990/notes_pre_post/1040g3k831kg2vgo8j2705o3m1kr0bljcigecvt8!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/7940c9d769fa4a3053a5c77c64575780/notes_pre_post/1040g3k831kg2vgo8j27g5o3m1kr0bljc8uuit10!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/f01a08927e6503340214d4ef4001ad9e/notes_pre_post/1040g3k831kg2vgo8j2805o3m1kr0bljcgmrpcd8!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/96ddd16e401ed440f017bcd33c9db7ea/notes_pre_post/1040g3k831kg2vgo8j28g5o3m1kr0bljcnh4iu7g!nc_n_webp_mw_1"
6878987f000000001301243c,note,略过（Live）,2天前,143,100,226,,千万别放弃，爸爸肝癌晚期5年经验分享！,https://www.xiaohongshu.com/explore/6878987f000000001301243c?xsec_token=AB2lqLjBVWVjt2dEmSxt_AcicMj9bD6FZbRIUrRxFVUxo=&xsec_source=pc_search&source=unknown,IP属地：江苏,http://sns-webpic-qc.xhscdn.com/202508111401/2a3871b855c41ff341e4d73f8f72857c/1040g2sg31kfel1agj4605q11k9a2nseefortbi0!nc_n_webp_mw_1
6894be0c00000000250145ff,note,momo,3天前,138,53,189,,心情非常复杂 又忧虑但看到他又好像没事,https://www.xiaohongshu.com/explore/6894be0c00000000250145ff?xsec_token=AB_epMtJI-QdZXuKjqMutPih39P_gCG_TxRtQlfzTkVtw=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111401/b5b6fd1f07dc1080c38a6aab79647007/1040g00831ksu9k73k8005o8187k08ipb2csqoho!nc_n_webp_mw_1
6780cb5c000000000203d897,note,平安,01-23,138,52,242,,妈妈得了乳腺癌我却不知道怎么办,https://www.xiaohongshu.com/explore/6780cb5c000000000203d897?xsec_token=ABgXT8u4rU_IY6TR_K8UUU5iZxpcN8aDAtyMVxyt9zZS4=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111401/996a152e3bb0d8ca0eb029b05d6bee18/1040g00831cff26n70k6g5ojufnt8csh5lvjq1b8!nc_n_webp_mw_1
68918933000000002302f5a5,note,Qi～祺hu,6天前,137,90,287,,,https://www.xiaohongshu.com/explore/68918933000000002302f5a5?xsec_token=ABwJ3aVA24PgeOEbBW2z3MtMhxrzohgkt73-tirQL45zU=&xsec_source=pc_search&source=unknown,IP属地：河南,http://sns-webpic-qc.xhscdn.com/202508111401/bd6acf40a4aed63aca797dfce9a4103b/1040g00831kpq68nd2u005n34q15kkkn8j0e4kao!nc_n_webp_mw_1
65d3f5f3000000000b022e72,note,禁止焦虑,2024-02-20,133,21,3,,身边朋友的亲人癌症晚期后,https://www.xiaohongshu.com/explore/65d3f5f3000000000b022e72?xsec_token=ABWMU78tMRoOUzNcCkYsDAOhP7vZ9lIBiErTrqj2y6fJQ=&xsec_source=pc_search&source=unknown,IP属地：山东,http://sns-webpic-qc.xhscdn.com/202508111401/a91d2d3129c49e5583628b6e38c59135/1040g00830vcm0ib05g6g5oo3niekg38aar1de9g!nc_n_webp_mw_1
668d3ed100000000250044e4,note,爱笑的梨子姐姐,03-24,133,91,78,,父母确诊癌症晚期，你会选择辞职照顾他吗？,https://www.xiaohongshu.com/explore/668d3ed100000000250044e4?xsec_token=ABQirxbZGycumT6RXUO7v4uQDAsnnenzPC1REpsUg-rPI=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111401/0fdc56a0eb8e763033cc6e2a3c49db90/1040g0083151k56hfgm00493mlr5f86kv9a44d9g!nc_n_webp_mw_1
67c83fe1000000000e006dd0,note,蘸一点奶油,03-05,131,62,177,,,https://www.xiaohongshu.com/explore/67c83fe1000000000e006dd0?xsec_token=ABS9tOBaTqZgkiEVLp52IILoFRBlQK2Z9uzZzZBeNnogE=&xsec_source=pc_search&source=unknown,IP属地：河北,http://sns-webpic-qc.xhscdn.com/202508111401/10a3597ae47fa94c517579f6d9badacf/1040g2sg31el81bhl58dg5otls3g9grt0pcr5g68!nc_n_webp_mw_1
682763eb000000000f031178,note,乔治没有来🙃,05-17,129,56,424,,,https://www.xiaohongshu.com/explore/682763eb000000000f031178?xsec_token=ABPVjXC1vRyljyEtO2yIAYLHUzxvPigzefoyiFZddGR98=&xsec_source=pc_search&source=unknown,IP属地：四川,http://sns-webpic-qc.xhscdn.com/202508111401/f19068604f877c3a74fe7d717cb4ca19/1040g00831hi563l7ju005oe4ioi40vbgkscgit0!nc_n_webp_mw_1
68552be1000000000b02d4a3,note,沐沐,07-22,127,36,83,,老公结肠癌五年情况稳定，没走什么弯路,https://www.xiaohongshu.com/explore/68552be1000000000b02d4a3?xsec_token=ABkS7QmDiIFN7t6owbQDKOhhwD94OEqQ3oB2bGMpNuM8E=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111401/71212b4f8bf74ced88377d13aee311ec/1040g2sg31j0rvlvbgojg5pvcs0pj97v9p4b75co!nc_n_webp_mw_1
681364cc00000000210053e9,note,太^o^阳,05-01,128,28,58,,妈妈，我还没准备好和你说再见😭,https://www.xiaohongshu.com/explore/681364cc00000000210053e9?xsec_token=ABpN8FOrRDhZoRyS_-EbQFNXi7BCU_mg-Q7uibCEgSO5s=&xsec_source=pc_search&source=unknown,IP属地：重庆,"http://sns-webpic-qc.xhscdn.com/202508111401/9393e7e15e89ba91c5fede6552754e8c/notes_pre_post/1040g3k031guk9i7o3o6g5nonqr00850l3rc5md8!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/ecab7532be1e26f47454d5090e92ac88/notes_pre_post/1040g3k031guk9i98ju605nonqr00850ll9aleho!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/be44c519564d7f785940b6843c5df69c/notes_pre_post/1040g3k031guk9i7sju6g5nonqr00850lianhlqg!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/2e0fa3a5905b6c46469679d863dd5067/notes_pre_post/1040g3k031guk9i7q3u6g5nonqr00850lqhgl5mo!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111401/0ffb4dbf128e8da088581b896fb4d99a/notes_pre_post/1040g3k031guk9i7k3u6g5nonqr00850lss2g11o!nc_n_webp_mw_1"
680e371100000000210199fa,note,晴空万里无云,04-27,126,100,49,,在抗癌的路上，家属如何自救（1 ）,https://www.xiaohongshu.com/explore/680e371100000000210199fa?xsec_token=ABuzKyZgoI8j3BAELi9m6KhFr9m4sex5L1LRTf8jomKd0=&xsec_source=pc_search&source=unknown,IP属地：爱尔兰,http://sns-webpic-qc.xhscdn.com/202508111401/5da035f91f191bfd99259cef6c1a5b36/1040g00831gpieruq3o005n2qjtnk85oq5mp1hoo!nc_n_webp_mw_1
684c5880000000002300e62a,note,补药世间我啊,06-14,124,24,194,,,https://www.xiaohongshu.com/explore/684c5880000000002300e62a?xsec_token=ABj-QH5s4oeSmjYfqSJTqQyEw8hQI2LWODc15lDCpB9zU=&xsec_source=pc_search&source=unknown,IP属地：安徽,http://sns-webpic-qc.xhscdn.com/202508111401/e3d7d15526b49970851d75037ae24472/1040g2sg31im7v3mi0se05p6pu1sga1plvlpcpjg!nc_n_webp_mw_1
682c16f8000000000c03b09b,note,等风来,05-20,125,96,472,,对象家人癌症，要分手吗？,https://www.xiaohongshu.com/explore/682c16f8000000000c03b09b?xsec_token=ABj_Bzo84uz6nGf4YOgAGGHFDp2BzXP6MU1QO7en9vREI=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111401/8e3f75790d1f05cda6238ba04860e701/1040g00831hmo0gq0js6g5ppquui08daded9e190!nc_n_webp_mw_1
6888e9fa0000000003027c75,note,打不倒的小强。,07-29,118,46,1155,,,https://www.xiaohongshu.com/explore/6888e9fa0000000003027c75?xsec_token=ABRGFvNh5Jah2hXBZP_Pljc_SvF9v1g9UEhb1aoYC8Vjs=&xsec_source=pc_search&source=unknown,IP属地：江西,http://sns-webpic-qc.xhscdn.com/202508111401/5c984f2a74f6b1947631160849ace905/1040g00831khcposc346g49emns0js1lhev0ntv8!nc_n_webp_mw_1
67a30b70000000002a00273c,note,一颗土豆,02-05,120,24,123,,希望你们不会懂,https://www.xiaohongshu.com/explore/67a30b70000000002a00273c?xsec_token=AB18hkSQus4Ncy_OC0PkM-yFyIiisyGX1AVpg3fbCZ380=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111401/031867ba79ccc678e11899cb7beb7790/1040g00831dgtcg2l0e005por1ljncai1edlp9b0!nc_n_webp_mw_1
685661ab000000001202e4f0,note,一只港妹到处跑,06-21,107,31,370,,求妈妈病情不太严重,https://www.xiaohongshu.com/explore/685661ab000000001202e4f0?xsec_token=ABtjRMQ711NKRjabf-nnpG2Q6fTpkoIZIkHsF4mW05DAY=&xsec_source=pc_search&source=unknown,IP属地：中国香港,http://sns-webpic-qc.xhscdn.com/202508111403/eaaa318bf837316026a2ee7595343f99/1040g2sg31j01lasfhe705n1kgphhkn30m3fphcg!nc_n_webp_mw_1
6858b6180000000024009d75,note,永远爱她,06-25,107,23,185,,如何释怀,https://www.xiaohongshu.com/explore/6858b6180000000024009d75?xsec_token=ABECkD-NYuFd-LzKbTAgxIn58fmMpTn7t66BHQZkYLgB0=&xsec_source=pc_search&source=unknown,IP属地：山西,http://sns-webpic-qc.xhscdn.com/202508111403/9f83d6c8a02445ddac4519ebad1fecc7/1040g00831j2af4g1he005pt2ubd3jnlfcjm5crg!nc_n_webp_mw_1
6879b5a70000000013012005,note,生如夏花,07-18,106,63,108,,千万别放弃 肺ca晚期12年经验分享,https://www.xiaohongshu.com/explore/6879b5a70000000013012005?xsec_token=ABfVsmxy_TfFjycZAmx9s0tXdS6Faw9GEUjcA8xqk9Ud4=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111403/e5c8d3e61efc5c7c9fd4c420a3ffd92e/1040g00831k2hl2h9iu605q366final7634e5198!nc_n_webp_mw_1
67ffd2d9000000001c013ab1,note,不准摸鱼,04-16,105,141,140,,鼻咽癌求助,https://www.xiaohongshu.com/explore/67ffd2d9000000001c013ab1?xsec_token=ABFUQUv6HyNjoGNo6-EylE0CWRPzAxtF5akk1kiCcpBmE=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111403/9ed61f73a6fe68d689ff32bdc55a7c2c/1040g00831gbgneobj4005o2sejagbuadj4hvfi8!nc_n_webp_mw_1
68368221000000000f039b36,note,小耶要赚钱,05-28,109,95,676,,家人患癌，你们都花了多少钱了？,https://www.xiaohongshu.com/explore/68368221000000000f039b36?xsec_token=ABTds181lzhfzf1nNgGK_zbKOUrP45uynTSPTxV-43nIA=&xsec_source=pc_search&source=unknown,IP属地：四川,http://sns-webpic-qc.xhscdn.com/202508111403/4b477c7b730030ee61f1fa8b20da1eda/notes_pre_post/1040g3k031i0tir8ana605pof4okncaactm7rfno!nc_n_webp_mw_1
683409760000000022006ce9,note,发财,05-26,99,81,556,,,https://www.xiaohongshu.com/explore/683409760000000022006ce9?xsec_token=ABCWJ2NWpoR0kxiPZdnsdbOGY85omfUhNTbaC3qv1e2Co=&xsec_source=pc_search&source=unknown,IP属地：辽宁,http://sns-webpic-qc.xhscdn.com/202508111403/ea8a2330a7f2bcd050ce15805208398d/notes_pre_post/1040g3k031hugcov5ju605ph5o1a2uf0h4lkad3o!nc_n_webp_mw_1
684692c2000000000c03879c,note,粉糖果🍬（陪爷爷抗癌日记）,06-09,95,40,137,,,https://www.xiaohongshu.com/explore/684692c2000000000c03879c?xsec_token=ABCRkMqLFRWRh02mhImVeD7FWmWFZpR4jJIICrW0VL2LM=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111403/c2a0ed21015dc92bb6c760c747a804a4/1040g2sg31igjl3hq02e05poi35p7e0om46db61o!nc_n_webp_mw_1
685133f10000000021005aa8,note,桃子🍑,6天前,92,128,95,,,https://www.xiaohongshu.com/explore/685133f10000000021005aa8?xsec_token=AB0YX-tZorkYbZjZVGp_2Rm07hzOrZNMdMlGGQ4oxIx_I=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111403/4b0968319bb665e2c502653c8860d27b/1040g2sg31iqvqn0iha705ppqs6d7dn53fjk8ebg!nc_n_webp_mw_1
687c81df000000000d0260c1,note,亦菲的衣柜,07-20,92,88,115,,,https://www.xiaohongshu.com/explore/687c81df000000000d0260c1?xsec_token=AB7F0Kh13js6k0lvCjhC_AXOXeysO89_7YCqjY16fGIk8=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111403/cfde8d09692abdd47924b4beb24332dc/1040g2sg31k5934s948e05ps5uq227i5pkcnt3ao!nc_n_webp_mw_1
6831207d000000002300e6f7,note,iF,05-24,89,58,268,,,https://www.xiaohongshu.com/explore/6831207d000000002300e6f7?xsec_token=AB3oiVrVtENVWWqWLGG7bjLCXxg-h0gtZUixu7PNhjbVw=&xsec_source=pc_search&source=unknown,IP属地：福建,http://sns-webpic-qc.xhscdn.com/202508111403/639b4658fc194fac7b30a14e0e543f0b/notes_pre_post/1040g3k831hrleo4142d05pppn0gndokf8vn1ul8!nc_n_webp_mw_1
686e1eb60000000012023e5c,note,小哀同学,07-18,90,54,355,,,https://www.xiaohongshu.com/explore/686e1eb60000000012023e5c?xsec_token=AB-H9uZHTMO7rMCqPMIRpKledmTTX2L2RdmguNGCmUVpQ=&xsec_source=pc_search&source=unknown,IP属地：江苏,http://sns-webpic-qc.xhscdn.com/202508111403/b701c37ba123ff1ab8ddf07687cb9921/1040g2sg31jn70i8qioo05q33he66r7ts10olqa8!nc_n_webp_mw_1
607af4da00000000010248ed,note,肉肉仙人球,2021-04-18,88,21,13,,小编只能说：大家要按时体检，注意饮食、休息,https://www.xiaohongshu.com/explore/607af4da00000000010248ed?xsec_token=AB0vSP4IYgsv3yKrOabMndzhII5_x2LGn9IznvIv04z9k=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111403/4dc56612bd746fe13d9f675526fc06be/92cceaba-65b3-3791-a247-15be0d11d254!nc_n_webp_mw_1
685e3bbe000000002400a4db,note,Pumpup,06-27,88,18,338,,,https://www.xiaohongshu.com/explore/685e3bbe000000002400a4db?xsec_token=ABpnu-BIBzv5Zh7Z4xbVWdxCvv1HHCSVKNAm5UthoaLPI=&xsec_source=pc_search&source=unknown,IP属地：广东,http://sns-webpic-qc.xhscdn.com/202508111403/991ae93783db5c8921050c4a7c4e3a70/1040g2sg31j7mmc4oj2e05q0b51m390lut0sbin0!nc_n_webp_mw_1
684d8bb100000000230038a2,note,陪爸爸打怪升级,06-14,86,61,146,,我从父亲确诊胃癌以后的一些经验之谈,https://www.xiaohongshu.com/explore/684d8bb100000000230038a2?xsec_token=ABknZmG0FEnYBJLHUDOwXvAASlwg1qCY13Gf1I1AW53Ns=&xsec_source=pc_search&source=unknown,IP属地：江苏,http://sns-webpic-qc.xhscdn.com/202508111403/33255ef45835083bdff7118552221f7d/notes_pre_post/1040g3k831incjdp7guhg5pfar1d197oe5negk2g!nc_n_webp_mw_1
67d99380000000001b0266d0,note,缺口🐇,03-18,84,38,295,,妈妈得了乳腺癌,https://www.xiaohongshu.com/explore/67d99380000000001b0266d0?xsec_token=ABqCjnmdi2gpe_1SQ06n26dYtouj7FBV4eCP6gP079MhA=&xsec_source=pc_search&source=unknown,无,"http://sns-webpic-qc.xhscdn.com/202508111403/902e8016341c3222d67737a60ca8e5ad/notes_pre_post/1040g3k831f65g07qmscg4a0p86k1ok1r79ujfdo!nc_n_webp_mw_1,http://sns-webpic-qc.xhscdn.com/202508111403/086eae04f21a2ba2f174329978175dbb/notes_pre_post/1040g3k831f65g07rmmdg4a0p86k1ok1rjbdqfto!nc_n_webp_mw_1"
685f38740000000022032dd9,note,开开心,06-28,83,79,386,,妈妈已经卵巢癌三年多了,https://www.xiaohongshu.com/explore/685f38740000000022032dd9?xsec_token=ABLKohDNw7Z-14GrBISiCku02jspJiYuRViDWZJpShfBc=&xsec_source=pc_search&source=unknown,IP属地：安徽,http://sns-webpic-qc.xhscdn.com/202508111403/e98b68c697fed7eed22a919e6b8b52ba/1040g00831j8lsbbij46g5ppt7klndmrvamt9088!nc_n_webp_mw_1
6816e195000000000b016071,note,就这样,05-04,81,32,156,,对于照顾癌症患者家庭，情绪波动真的很大。,https://www.xiaohongshu.com/explore/6816e195000000000b016071?xsec_token=ABEp_dgwk9IwqGxbhf-hbWB3sitOpoIjnKYpAyRUc3sWE=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111403/6c40651fff3d76cf327f9425b51072eb/1040g00831h21907cjo005ob96b1nuuuroa6mrr8!nc_n_webp_mw_1
672cc12b000000001a01ed13,note,吃饱了就好,2024-11-07,80,35,117,,难以言语的痛,https://www.xiaohongshu.com/explore/672cc12b000000001a01ed13?xsec_token=ABW8PkouiTlh8YV7CVe-DcguNQglZMVk4FdR2PV37kWN4=&xsec_source=pc_search&source=unknown,无,http://sns-webpic-qc.xhscdn.com/202508111403/fa7746c83e0ec7f80aa7e6c37b5b75ea/1040g008319tcqd0amo6g5nr06ei0bu1mdkr1gpg!nc_n_webp_mw_1
687d91f10000000017034427,note,Lemon🍋,07-21,76,16,122,,,https://www.xiaohongshu.com/explore/687d91f10000000017034427?xsec_token=AB8o6hhRUwyaVbRNLrKJEZxpfV05wKVqiJzXldBXn-pg8=&xsec_source=pc_search&source=unknown,IP属地：吉林,http://sns-webpic-qc.xhscdn.com/202508111403/5d2f5b1461107feb48db26511167cdb9/1040g2sg31k69op0234e04b9laudbvk2ublq35b8!nc_n_webp_mw_1
67db8db7000000001201d33a,note,妈妈健康长命百岁,03-20,75,64,136,,,https://www.xiaohongshu.com/explore/67db8db7000000001201d33a?xsec_token=ABQYVlfv5x3NFcdCppBs9anegFBp5vrcqL2-fFp6avjhc=&xsec_source=pc_search&source=unknown,IP属地：北京,http://sns-webpic-qc.xhscdn.com/202508111403/e0472ae40e526850dbb14fd549ac9602/1040g2sg31f839d0f66505o71307gbu6eqtdqrig!nc_n_webp_mw_1
